,Name,BSE Code,NSE Code,MoneyControl Link,Rediff Link,Sector
4789,Seasons Textiles Ltd.,514264,,,https://money.rediff.com/companies/Seasons-Textiles-Ltd/16040041,
4790,Secunderabad Healthcare Ltd.,524540,,,https://money.rediff.com/companies/Secunderabad-Healthcare-Ltd/16550019,
4791,Sellwin Traders Ltd.,538875,,,https://money.rediff.com/companies/Sellwin-Traders-Ltd/17152172,
4792,Sen Pet (India) Ltd.,532060,,,https://money.rediff.com/companies/Sen-Pet-India-Ltd/12200080,
4793,Senbo Industries Ltd.,532021,,,https://money.rediff.com/companies/Senbo-Industries-Ltd/12540350,
4794,Senthil Infotek Ltd.,531980,,,https://money.rediff.com/companies/Senthil-Infotek-Ltd/11150033,
4795,SER Industries Ltd.,507984,,,https://money.rediff.com/companies/SER-Industries-Ltd/16590003,
4796,Servoteach Industries Ltd.,531944,,,https://money.rediff.com/companies/Servoteach-Industries-Ltd/13520131,
4797,Seshachal Technologies Ltd.,531794,,,https://money.rediff.com/companies/Seshachal-Technologies-Ltd/16040106,
4798,Seven Hill Industries Ltd.,511760,,,https://money.rediff.com/companies/Seven-Hill-Industries-Ltd/14060212,
4799,SFL International Ltd.,530867,,,https://money.rediff.com/companies/SFL-International-Ltd/14060343,
4800,SGN Telecoms Ltd.,531812,,,https://money.rediff.com/companies/SGN-Telecoms-Ltd/15050040,
4801,Shaba Chemicals Ltd.,524546,,,https://money.rediff.com/companies/Shaba-Chemicals-Ltd/12540204,
4802,Shah Construction Company Ltd.,509870,,,https://money.rediff.com/companies/Shah-Construction-Company-Ltd/11610027,
4803,Shah Foods Ltd.,519031,,,https://money.rediff.com/companies/Shah-Foods-Ltd/11290006,
4804,Shahi Shipping Ltd.,526508,,,https://money.rediff.com/companies/Shahi-Shipping-Ltd/16580014,
4805,Shahlon Silk Industries Ltd.,542862,,,https://money.rediff.com/companies/Shahlon-Silk-Industries-Ltd/16050102,
4806,Shailja Commercial Trade Frenzy Ltd.,539520,,,https://money.rediff.com/companies/Shailja-Commercial-Trade-Frenzy-Ltd/11250629,
4807,Shaily Engineering Plastics Ltd.,501423,,,https://money.rediff.com/companies/Shaily-Engineering-Plastics-Ltd/16610014,
4808,Shakti Press Ltd.,526841,,,https://money.rediff.com/companies/Shakti-Press-Ltd/17020307,
4809,Shalibhadra Finance Ltd.,511754,,,https://money.rediff.com/companies/Shalibhadra-Finance-Ltd/14090167,
4810,Shalimar Agencies Ltd.,539895,,,https://money.rediff.com/companies/Shalimar-Agencies-Ltd/11250555,
4811,Shalimar Productions Ltd.,512499,,,https://money.rediff.com/companies/Shalimar-Productions-Ltd/11330004,
4812,Shalimar Wires Industries Ltd.,532455,,,https://money.rediff.com/companies/Shalimar-Wires-Industries-Ltd/17024165,
4813,Shamken Cotsyn Ltd.,514209,,,https://money.rediff.com/companies/Shamken-Cotsyn-Ltd/16020060,
4814,Shamrock Industrial Company Ltd.,531240,,,https://money.rediff.com/companies/Shamrock-Industrial-Company-Ltd/12540271,
4815,Shangar Decor Ltd.,540259,,,https://money.rediff.com/companies/Shangar-Decor-Ltd/17020396,
4816,Shankar Lal Rampal Dye-Chem Ltd.,542232,,,https://money.rediff.com/companies/Shankar-Lal-Rampal-Dye-Chem-Ltd/16090100,
4817,Shantai Industries Ltd.,512297,,,https://money.rediff.com/companies/Shantai-Industries-Ltd/16490184,
4818,Shanti Educational Initiatives Ltd.,539921,,,https://money.rediff.com/companies/Shanti-Educational-Initiatives-Ltd/17180003,
4819,Sharad Fibres & Yarn Processors Ltd.,514402,,,https://money.rediff.com/companies/Sharad-Fibres-Yarn-Processors-Ltd/16020132,
4820,Sharanam Infraproject and Trading Ltd.,539584,,,https://money.rediff.com/companies/Sharanam-Infraproject-and-Trading-Ltd/11610035,
4821,Sharda Ispat Ltd.,513548,,,https://money.rediff.com/companies/Sharda-Ispat-Ltd/15530043,
4822,Share India Securities Ltd.,540725,,,https://money.rediff.com/companies/Share-India-Securities-Ltd/14094873,
4823,Sharika Enterprises Ltd.,540786,,,https://money.rediff.com/companies/Sharika-Enterprises-Ltd/13530067,
4824,Sharp Investments Ltd.,538212,,,https://money.rediff.com/companies/Sharp-Investments-Ltd/14090596,
4825,Shashank Traders Ltd.,540221,,,https://money.rediff.com/companies/Shashank-Traders-Ltd/16610266,
4826,Shashijit Infraprojects Ltd.,540147,,,https://money.rediff.com/companies/Shashijit-Infraprojects-Ltd/11623206,
4827,Sheetal Bio-Agro Tech Ltd.,531800,,,https://money.rediff.com/companies/Sheetal-Bio-Agro-Tech-Ltd/14010176,
4828,Sheetal Cool Products Ltd.,540757,,,https://money.rediff.com/companies/Sheetal-Cool-Products-Ltd/11230028,
4829,Sheetal Diamonds Ltd.,530525,,,https://money.rediff.com/companies/Sheetal-Diamonds-Ltd/15070030,
4830,Shelter Infra Projects Ltd.,526839,,,https://money.rediff.com/companies/Shelter-Infra-Projects-Ltd/11600036,
4831,Sheraton Properties & Finance Ltd.,512367,,,https://money.rediff.com/companies/Sheraton-Properties-Finance-Ltd/11620002,
4832,Shervani Industrial Syndicate Ltd.,526117,,,https://money.rediff.com/companies/Shervani-Industrial-Syndicate-Ltd/14530007,
4833,Sheshadri Industries Ltd.,539111,,,https://money.rediff.com/companies/Sheshadri-Industries-Ltd/16070202,
4834,Shikhar Leasing & Trading Ltd.,507952,,,https://money.rediff.com/companies/Shikhar-Leasing-Trading-Ltd/14090116,
4835,Shilchar Technologies Ltd.,531201,,,https://money.rediff.com/companies/Shilchar-Technologies-Ltd/13140017,
4836,Shilp Gravures Ltd.,513709,,,https://money.rediff.com/companies/Shilp-Gravures-Ltd/17020278,
4837,Shish Industries Ltd.,540693,,,https://money.rediff.com/companies/Shish-Industries-Ltd/12290012,
4838,Shiva Cement Ltd.,532323,,,https://money.rediff.com/companies/Shiva-Cement-Ltd/11520063,
4839,Shiva Global Agro Industries Ltd.,530433,,,https://money.rediff.com/companies/Shiva-Global-Agro-Industries-Ltd/12110029,
4840,Shiva Granito Export Ltd.,540072,,,https://money.rediff.com/companies/Shiva-Granito-Export-Ltd/11550127,
4841,Shiva Medicare Ltd.,524602,,,https://money.rediff.com/companies/Shiva-Medicare-Ltd/12670002,
4842,Shiva Suitings Ltd.,521003,,,https://money.rediff.com/companies/Shiva-Suitings-Ltd/16490065,
4843,Shivagrico Implements Ltd.,522237,,,https://money.rediff.com/companies/Shivagrico-Implements-Ltd/15600022,
4844,Shivalik Bimetal Controls Ltd.,513097,,,https://money.rediff.com/companies/Shivalik-Bimetal-Controls-Ltd/15620016,
4845,Shivalik Rasayan Ltd.,539148,,,https://money.rediff.com/companies/Shivalik-Rasayan-Ltd/12120042,
4846,Shivamshree Businesses Ltd.,538520,,,https://money.rediff.com/companies/Shivamshree-Businesses-Ltd/16610576,
4847,Shivansh Finserve Ltd.,539593,,,https://money.rediff.com/companies/Shivansh-Finserve-Ltd/14094685,
4848,Shivkamal Impex Ltd.,539683,,,https://money.rediff.com/companies/Shivkamal-Impex-Ltd/17024071,
4849,Shivom Investment & Consultancy Ltd.,539833,,,https://money.rediff.com/companies/Shivom-Investment-Consultancy-Ltd/14094714,
4850,Shree Ajit Pulp & Paper Ltd.,538795,,,https://money.rediff.com/companies/Shree-Ajit-Pulp-Paper-Ltd/16660003,
4851,Shree Bhavya Fabrics Ltd.,521131,,,https://money.rediff.com/companies/Shree-Bhavya-Fabrics-Ltd/16050011,
4852,Shree Bhawani Paper Mills Ltd.,502563,,,https://money.rediff.com/companies/Shree-Bhawani-Paper-Mills-Ltd/16530025,
4853,Shree Ganesh Bio-Tech (India) Ltd.,539470,,,https://money.rediff.com/companies/Shree-Ganesh-Bio-Tech-India-Ltd/11140138,
4854,Shree Ganesh Elastoplast Ltd.,530797,,,https://money.rediff.com/companies/Shree-Ganesh-Elastoplast-Ltd/12200064,
4855,Shree Ganesh Remedies Ltd.,540737,,,https://money.rediff.com/companies/Shree-Ganesh-Remedies-Ltd/12070172,
4856,Shree Global Tradefin Ltd.,512463,,,https://money.rediff.com/companies/Shree-Global-Tradefin-Ltd/14010253,
4857,Shree Hanuman Sugar & Industries Ltd.,537709,,,https://money.rediff.com/companies/Shree-Hanuman-Sugar-Industries-Ltd/11080081,
4858,Shree Hari Chemicals Export Ltd.,524336,,,https://money.rediff.com/companies/Shree-Hari-Chemicals-Export-Ltd/16090026,
4859,Shree Karthik Papers Ltd.,516106,,,https://money.rediff.com/companies/Shree-Karthik-Papers-Ltd/16530095,
4860,Shree Krishna Infrastructure Ltd.,542146,,,https://money.rediff.com/companies/Shree-Krishna-Infrastructure-Ltd/17028823,
4861,Shree Krishna Paper Mills & Industries Ltd.,500388,,,https://money.rediff.com/companies/Shree-Krishna-Paper-Mills-Industries-Ltd/16530110,
4862,Shree Mahaganga Sugar Mills Ltd.,530835,,,https://money.rediff.com/companies/Shree-Mahaganga-Sugar-Mills-Ltd/17020328,
4863,Shree Manufacturing Company Ltd.,503863,,,https://money.rediff.com/companies/Shree-Manufacturing-Company-Ltd/16040058,
4864,Shree Metalloys Ltd.,531962,,,https://money.rediff.com/companies/Shree-Metalloys-Ltd/14090250,
4865,Shree Nidhi Trading Co. Ltd.,540253,,,https://money.rediff.com/companies/Shree-Nidhi-Trading-Co-Ltd/16610283,
4866,Shree Pacetronix Ltd.,527005,,,https://money.rediff.com/companies/Shree-Pacetronix-Ltd/13110045,
4867,Shree Rajeshwaranand Paper Mills Ltd.,516086,,,https://money.rediff.com/companies/Shree-Rajeshwaranand-Paper-Mills-Ltd/16530117,
4868,Shree Rajivlochan Oil Extraction Ltd.,530295,,,https://money.rediff.com/companies/Shree-Rajivlochan-Oil-Extraction-Ltd/11070138,
4869,Shree Ram Urban Infrastructure Ltd.,503205,,,https://money.rediff.com/companies/Shree-Ram-Urban-Infrastructure-Ltd/16490067,
4870,Shree Salasar Investment Ltd.,503635,,,https://money.rediff.com/companies/Shree-Salasar-Investment-Ltd/14090402,
4871,Shree Securities Ltd.,538975,,,https://money.rediff.com/companies/Shree-Securities-Ltd/14090277,
4872,Shree Shaleen Textiles Ltd.,505513,,,https://money.rediff.com/companies/Shree-Shaleen-Textiles-Ltd/14091018,
4873,Shree Steel Wire Ropes Ltd.,513488,,,https://money.rediff.com/companies/Shree-Steel-Wire-Ropes-Ltd/15580048,
4874,Shree Tulsi Online.com Ltd.,590128,,,https://money.rediff.com/companies/Shree-Tulsi-Online-com-Ltd/13190195,
4875,Shree Worstex Ltd.,541358,,,https://money.rediff.com/companies/Shree-Worstex-Ltd/14094808,
4876,Shreejal Info Hubs Ltd.,506874,,,https://money.rediff.com/companies/Shreejal-Info-Hubs-Ltd/12070106,
4877,Shreeji Translogistics Ltd.,540738,,,https://money.rediff.com/companies/Shreeji-Translogistics-Ltd/17160113,
4878,Shreekrishna Biotech Ltd.,505592,,,https://money.rediff.com/companies/Shreekrishna-Biotech-Ltd/14090403,
4879,Shreenath Investments Company Ltd.,503696,,,https://money.rediff.com/companies/Shreenath-Investments-Company-Ltd/14090397,
4880,Shreeshay Engineers Ltd.,541112,,,https://money.rediff.com/companies/Shreeshay-Engineers-Ltd/13520876,
4881,Shreevatsaa Finance & Leasing Ltd.,532007,,,https://money.rediff.com/companies/Shreevatsaa-Finance-Leasing-Ltd/14060546,
4882,Shreyas Intermediates Ltd.,526335,,,https://money.rediff.com/companies/Shreyas-Intermediates-Ltd/12080056,
4883,Shri Bajrang Alliance Ltd.,526981,,,https://money.rediff.com/companies/Shri-Bajrang-Alliance-Ltd/15020006,
4884,Shri Bholanath Carpets Ltd.,530841,,,https://money.rediff.com/companies/Shri-Bholanath-Carpets-Ltd/16060027,
4885,Shri Gang Industries and Allied Products Ltd.,523309,,,https://money.rediff.com/companies/Shri-Gang-Industries-and-Allied-Products-Ltd/11060009,
4886,Shri Jagdamba Polymers Ltd.,512453,,,https://money.rediff.com/companies/Shri-Jagdamba-Polymers-Ltd/12130043,
4887,Shri Kalyan Holdings Ltd.,532083,,,https://money.rediff.com/companies/Shri-Kalyan-Holdings-Ltd/14090283,
4888,Shri Keshav Cements & Infra Ltd.,530977,,,https://money.rediff.com/companies/Shri-Keshav-Cements-Infra-Ltd/11520041,
4889,Shri Krishna Devcon Ltd.,531080,,,https://money.rediff.com/companies/Shri-Krishna-Devcon-Ltd/14010045,
4890,Shri Krishna Prasadam Ltd.,537954,,,https://money.rediff.com/companies/Shri-Krishna-Prasadam-Ltd/11250355,
4891,Shri Mahalaxmi Agricultural Developement Ltd.,539010,,,https://money.rediff.com/companies/Shri-Mahalaxmi-Agricultural-Developement-Ltd/11160020,
4892,Shri Niwas Leasing and Finance Ltd.,538897,,,https://money.rediff.com/companies/Shri-Niwas-Leasing-and-Finance-Ltd/14094384,
4893,Shricon Industries Ltd.,508961,,,https://money.rediff.com/companies/Shricon-Industries-Ltd/17020479,
4894,Shriram Asset Management Company Ltd.,531359,,,https://money.rediff.com/companies/Shriram-Asset-Management-Company-Ltd/14050017,
4895,Shubham Polyspin Ltd.,542019,,,https://money.rediff.com/companies/Shubham-Polyspin-Ltd/16490977,
4896,Shukra Bullions Ltd.,531506,,,https://money.rediff.com/companies/Shukra-Bullions-Ltd/14060409,
4897,Shukra Pharmaceuticals Ltd.,524632,,,https://money.rediff.com/companies/Shukra-Pharmaceuticals-Ltd/12540395,
4898,Shyama Infosys Ltd.,531219,,,https://money.rediff.com/companies/Shyama-Infosys-Ltd/12540293,
4899,Shyamal Holding &Trading Ltd.,505529,,,https://money.rediff.com/companies/Shyamal-Holding-Trading-Ltd/17020534,
4900,Shyamkamal Investments Ltd.,505515,,,https://money.rediff.com/companies/Shyamkamal-Investments-Ltd/14090453,
4901,SI Capital & Financial Services Ltd.,530907,,,https://money.rediff.com/companies/SI-Capital-Financial-Services-Ltd/14060296,
4902,Sibar Auto Parts Ltd.,520141,,,https://money.rediff.com/companies/Sibar-Auto-Parts-Ltd/10610017,
4903,Sibar Software Services (india) Ltd.,532302,,,https://money.rediff.com/companies/Sibar-Software-Services-india-Ltd/13020108,
4904,Siddha Ventures Ltd.,530439,,,https://money.rediff.com/companies/Siddha-Ventures-Ltd/14090021,
4905,Siddharth Education Services Ltd.,540736,,,https://money.rediff.com/companies/Siddharth-Education-Services-Ltd/17180012,
4906,Siddheswari Garments Ltd.,526877,,,https://money.rediff.com/companies/Siddheswari-Garments-Ltd/16070015,
4907,Sidh Automobiles Ltd.,539983,,,https://money.rediff.com/companies/Sidh-Automobiles-Ltd/10990004,
4908,Siel Financial Services Ltd.,532217,,,https://money.rediff.com/companies/Siel-Financial-Services-Ltd/11070100,
4909,Sigrun Holdings Ltd.,531863,,,https://money.rediff.com/companies/Sigrun-Holdings-Ltd/14010092,
4910,Sika Interplant Systems Ltd.,523606,,,https://money.rediff.com/companies/Sika-Interplant-Systems-Ltd/13520149,
4911,Sikozy Realtors Ltd.,524642,,,https://money.rediff.com/companies/Sikozy-Realtors-Ltd/12060014,
4912,Silver Oak (India) Ltd.,531635,,,https://money.rediff.com/companies/Silver-Oak-India-Ltd/11100020,
4913,Silver Oak Commercials Ltd.,512197,,,https://money.rediff.com/companies/Silver-Oak-Commercials-Ltd/16610216,
4914,Silverpoint Infratech Ltd.,536073,,,https://money.rediff.com/companies/Silverpoint-Infratech-Ltd/11621590,
4915,Simmonds Marshall Ltd.,507998,,,https://money.rediff.com/companies/Simmonds-Marshall-Ltd/14540004,
4916,Simplex Mills Company Ltd.,533018,,,https://money.rediff.com/companies/Simplex-Mills-Company-Ltd/16490255,
4917,Simplex Papers Ltd.,533019,,,https://money.rediff.com/companies/Simplex-Papers-Ltd/16530147,
4918,Simplex Realty Ltd.,503229,,,https://money.rediff.com/companies/Simplex-Realty-Ltd/16010010,
4919,Simplex Trading & Agencies Ltd.,504382,,,https://money.rediff.com/companies/Simplex-Trading-Agencies-Ltd/16610200,
4920,Simran Farms Ltd.,519566,,,https://money.rediff.com/companies/Simran-Farms-Ltd/16540006,
4921,Sinclairs Hotels Ltd.,523023,,,https://money.rediff.com/companies/Sinclairs-Hotels-Ltd/16560039,
4922,Sindhu Trade Links Ltd.,532029,,,https://money.rediff.com/companies/Sindhu-Trade-Links-Ltd/14090249,
4923,Sindu Valley Technologies Ltd.,505504,,,https://money.rediff.com/companies/Sindu-Valley-Technologies-Ltd/14090382,
4924,Sinnar Bidi Udyog Ltd.,509887,,,https://money.rediff.com/companies/Sinnar-Bidi-Udyog-Ltd/12650001,
4925,SIP Industries Ltd.,523164,,,https://money.rediff.com/companies/SIP-Industries-Ltd/17020021,
4926,Sir Shadilal Enterprises Ltd.,532879,,,https://money.rediff.com/companies/Sir-Shadilal-Enterprises-Ltd/11080044,
4927,Sirhind Steel Ltd.,530593,,,https://money.rediff.com/companies/Sirhind-Steel-Ltd/15600029,
4928,Sirohia & Sons Ltd.,538667,,,https://money.rediff.com/companies/Sirohia-Sons-Ltd/12324347,
4929,Sita Enterprises Ltd.,512589,,,https://money.rediff.com/companies/Sita-Enterprises-Ltd/17020294,
4930,SJ Corporation Ltd.,504398,,,https://money.rediff.com/companies/SJ-Corporation-Ltd/13020120,
4931,SK International Export Ltd.,542728,,,https://money.rediff.com/companies/SK-International-Export-Ltd/16070239,
4932,SKP Securities Ltd.,531169,,,https://money.rediff.com/companies/SKP-Securities-Ltd/14010061,
4933,Sky Gold Ltd.,541967,,,https://money.rediff.com/companies/Sky-Gold-Ltd/15070479,
4934,Sky Industries Ltd.,526479,,,https://money.rediff.com/companies/Sky-Industries-Ltd/14540012,
4935,Skyline Millars Ltd.,505650,,,https://money.rediff.com/companies/Skyline-Millars-Ltd/13520001,
4936,Skyline Ventures India Ltd.,538919,,,https://money.rediff.com/companies/Skyline-Ventures-India-Ltd/15210575,
4937,Skypak Service Specialist Ltd.,523846,,,https://money.rediff.com/companies/Skypak-Service-Specialist-Ltd/17020207,
4938,SM Auto Stamping Ltd.,543065,,,https://money.rediff.com/companies/SM-Auto-Stamping-Ltd/10670358,
4939,Smart Finsec Ltd.,539494,,,https://money.rediff.com/companies/Smart-Finsec-Ltd/14060486,
4940,SMIFS Capital Markets Ltd.,508905,,,https://money.rediff.com/companies/SMIFS-Capital-Markets-Ltd/14010074,
4941,Smiths & Founders (India) Ltd.,513418,,,https://money.rediff.com/companies/Smiths-Founders-India-Ltd/13560018,
4942,Smruthi Organics Ltd.,540686,,,https://money.rediff.com/companies/Smruthi-Organics-Ltd/12540322,
4943,SMS Techsoft (India) Ltd.,531838,,,https://money.rediff.com/companies/SMS-Techsoft-India-Ltd/12190022,
4944,SNL Bearings Ltd.,505827,,,https://money.rediff.com/companies/SNL-Bearings-Ltd/12170004.07,
4945,Sobhagya Mercantile Ltd.,512014,,,https://money.rediff.com/companies/Sobhagya-Mercantile-Ltd/16610271,
4946,Sofcom Systems Ltd.,538923,,,https://money.rediff.com/companies/Sofcom-Systems-Ltd/13190002,
4947,Softsol India Ltd.,532344,,,https://money.rediff.com/companies/Softsol-India-Ltd/13020111,
4948,Solid Carbide Tools Ltd.,500394,,,https://money.rediff.com/companies/Solid-Carbide-Tools-Ltd/13620020,
4949,Solid Containers Ltd.,502460,,,https://money.rediff.com/companies/Solid-Containers-Ltd/16530073,
4950,Solid Stone Company Ltd.,513699,,,https://money.rediff.com/companies/Solid-Stone-Company-Ltd/11550038,
4951,Solis Marketing Ltd.,538575,,,https://money.rediff.com/companies/Solis-Marketing-Ltd/11250472,
4952,Solitaire Machine Tools Ltd.,522152,,,https://money.rediff.com/companies/Solitaire-Machine-Tools-Ltd/13620021,
4953,Soma Papers & Industries Ltd.,516038,,,https://money.rediff.com/companies/Soma-Papers-Industries-Ltd/16530087,
4954,Sonal Adhesives Ltd.,526901,,,https://money.rediff.com/companies/Sonal-Adhesives-Ltd/14590100,
4955,Sonal Mercantile Ltd.,538943,,,https://money.rediff.com/companies/Sonal-Mercantile-Ltd/16610382,
